Review_Date,Author,Rating,Review_Title,Review,Review_Url
137,21 February 2011,johnstonjames,10, Valentine Memories,"""memories. of the way we were"", isn't that what BaBa Streisand always caterwauled and screeched about? memories are what we are made of. they make us who we are in the present.",
138,12 June 2019,duderandom,10, One of the greatest movies of all time,"I loved this movie. The soundtrack, script, acting, story & visuals are perfect. Many people can relate to conflicts Joel (Jim Carrey) and Clementine (Kate Winslet) have in this movie. This movie should have won an oscar for best picture.",
139,17 July 2009,JamesHitchcock,3, The best thing about it is the title,"""Eternal Sunshine of the Spotless Mind"" is a film which could, just, have worked. It is based around a science fiction concept which is the precise opposite of the one which forms the basis of ""Total Recall"". That film posits that that at some time in the future neuro-technology will have advanced to the point where it is possible to implant false memories into a person's brain- that is to say memories which the person believes to be genuine but which in fact relate to events that have never taken place. ""Eternal Sunshine.."", by contrast, explores the possibility that it might be possible to use neuro-technology to remove unwanted memories from a person's brain. Unlike ""Total Recall"", which is explicitly set several centuries in the future, it seems to be set in the present day; the fictional technique of ""Targeted Memory Erasure"" is the only futuristic thing about it.",
140,9 May 2020,saadanathan,8, That was beatiful and very complex 8\10,"At first I thought I was going to see something familiar to ""Lost In Translation"". but that thought immediately changed. the story's plot is very confusing and explaining it would just ruin a bit of it's uniqueness. so I want to focus on the characters. both of Jim Carry and Kate Winslet""s characters are unique and lonely. my first impression on these characters are how familiar they are to the ones in ""lost in translation"". they both need their own space and they act really differently than other people, that's what I find so great in them. Jim Carry is just amazing in this role, I never really got attached to his roles in comedy movies but to see him in this film was a big change.",
141,30 June 2018,AhmedSpielberg99,8, Devastating!,"Both Jim Carrey and Kate Winslet shine and give their best performances in their career in this movie that has one of the most creative scripts ever written, and it would have never brought to life without Gondry's wonderful direction to make one of the most emotionally devastating movies of all-time. ",
142,18 July 2005,shiddo,1, Absolute pretentious rubbish,"I cannot emphasize enough how much I hated this film. It was such an interesting concept and the teasers made it look so good that I had to go and see the movie. Unfortunately, as in so many cases, once you have seen the trailer, the film is identical but has been made about two hours longer. The end result is that you already know what is going to happen and are left waiting for the end so that you can leave to talk about how bad it all was...",
143,21 July 2017,thelastjedi_good,9," A dark and thoughtful film about why people stay in toxic relationships disguised as a positive, romantic film about love","Eternal Sunshine of the Spotless Mind understands what relationships are like in a way that is uncanny. While masquerading as a happy movie about a loving couple, Eternal Sunshine shows the darkest and most harmful parts of relationships.",
144,10 March 2004,w00f,6," Good Performances, Choppy Editing, Points that Don't Make Sense","Having just returned from an advanced screening of this movie, it's hard to find exactly what I want to say about it without giving too much away.",
145,11 March 2009,griffolyon12,10, Jim Carrey's Finest Performance of his Career!,"When one comes out of first viewing Eternal Sunshine of the Spotless Mind, it is almost hard to know what to truly think of it. The film takes you on such a bizarre, mind-bending adventure that the first impression is not the one in which really matters. Like many other films from this director, Michel Gondry, it is a film that tends to get better with age.",
146,23 May 2021,DogePelis2015,8, A very creative experience,It is a film with a very original concept and the performances of Jim Carrey and Kate Winslet are very good; I recommend it.,
147,6 November 2021,mycannonball,8, Thoughtful Story on Memories and Regrets,"A quirky festival film when festival films were still turning out some unexpected gems. It's a bit slow to start and it feels sort of light initially, but as the story progresses, it has very interesting things to say about memories and regrets and the price we pay in remembering (or in forgetting). Original premise!",
148,19 January 2005,Galina_movie_fan,9, Third Time is a Charm,"I started to watch Eternal Sunshine of the Spotless Mind, and after first 15 minutes I realized I could not turn it off and drive to work (which I was supposed to do). I did what Jim Kerry's character Joel did  I called my boss and left her a message that I would be late. I stayed home and I watched the film. I cried, I laughed, I sighed, I felt  I lived through it. There are not so many films that we don't just watch but live through  for me, ESotSM was that. Finally, the Charlie Kaufman's film that I absolutely love. ""Being John Malkovich"" amused me; ""Adaptation"" irritated me  too much of Charlie in there for my taste even if he looked like Nic Cage. Eternal Sunshine is Kaufman's masterpiece about relationships, memories, reality, and about intolerance, impatience, inability to listen to the others, to understand them. How easy it is to insult the one you love the most. How difficult it is to forgive yourself for that. How often we rely on the modern technology to fix our inner problems. How seldom we realize that painful and happy memories go together. You can not get rid of ones and keep the others. It may not be the best romance film ever but it is damn close. It is a tender and poignant Valentine Card that Kaufman sent to all of us  to remind us that the love exists, that relationships can survive, and even if they die, we have the memories of them, and nobody or nothing can take our memories from us. Is it just a coincidence that Kaufman references for the second time to the tragic and great love of Eloisa and Abelard in his works? ",
149,19 November 2010,Sanpaco13,10," The World Forgetting, By The World Forgot.","I love this show. It has, in my opinion one flaw. That is that it appears to the layperson to be a movie with a deep complex meaning that it is trying to get across. The truth, however, is that it is a movie with a very simple and basic message to share, and it does so in a very unique way, which is why it is so easily misunderstood.",
150,11 December 2004,its_a_mee_mario,10, Is Love Something We Create? Or Do We Really Have Control Over Who We Love? MAY CONTAIN MINOR SPOILERS.,"Now... those of you who haven't seen this, would probably go in to this movie with extremely high standards, and I don't blame you. This movie has seriously been recommended, and welcomed by critics. After seeing it for the first time, I understand why.",
151,1 February 2022,ozmnnilsu,10, Genius,One of the best movies i have seen. Thank you to the genius who made this wonderful script. I can't have words for jim and kate...i love them. Patrick could be dead. Everything happened for a reason. Nothing was wasted. Go and watch now!!!,
152,8 April 2022,emryse,9," So Kaufman is Amazing, We can all Agree on that Right?","This film somehow manages to mix the most boring, realistic, everyday stuff with just pure fantasy in a way almost indescribable. When the film finished I wasn't sure if I wanted to sit down and write an essay on the failings of my life or sprint out the front door on a mission to find true love. Often times I watch a film for the director or the stars, for Charlie Kaufman I go solely based off of the fact he's the writer. Kaufman could write a film filled starring only crippled seals, directed by a goat and still the weirdest thing would be his story. He manages to take these crazy concepts though and somehow takes them into some of the most emotional, heartfelt places a film can go. You see yourself in his screenplays in a way that sometimes makes you uncomfortable but is more honest and holds more truth than any other writer has managed. Charlie Kaufman is a god when it comes to writing.",
153,18 December 2019,EmbraceTheGeek,10, Deeply Personal,"This movie left me unnerved with all the emotions it threw at me. I can't say I've seen a romance movie anything like it but my heart was torn at by Joel and Clementines relationship. So often we desperately grasp for the love we've felt in the past and I've never seen that feeling so honestly depicted in a film. It's heartbreaking to see Joel have his world, a world of the past, ripped away from him. All the memories first bitter than pleasant have had a profound effect, yet in a rash decision such a substantial part of life can be taken away. What is truly profound about this film is how impactful our partners can be whether or not things work out for the better. The film's ending really makes you think about whether or not our relationships would work if given a second chance. There's no way to know, but there's something beautiful about the journey in Joel's mind through his relationship. We forget how often take for granted the memories we've had with our past lovers. Rarely does a film depict romance in a unique and personal way which stings even after you view it. Don't watch this film unless you're ready for an emotional burden, but if romance is something you value, this might resonate in a way which truly feel like a painful yet profound punch in the gut...",
154,21 March 2004,gsfword,1, I wanted to like this movie but just couldn't.,"Despite my desire to enjoy what I hoped would be a unique film, I found it dark and self indulgent.  The superb acting couldn't overcome a script that is centered on a failed relationship that never makes sense to the viewer or to the lovers.  In the end you feel like this is ""Adaptation II"" - yet another film about a brooding self-centered guy who can't really relate to anyone beyond his own fantasy life.  The dramatic device ultimately used in the film of having the main character fight to preserve his memory fails because it comes across as a clever but unsatisfying rendition of psychotherapy.  The subplot is banal and adolescent.  In many ways this entire film comes across as something that was done back in the 60's, but which now falls flat.",
155,27 June 2017,asifahsankhan,9," If you think the title makes the movie sound penetrable, you have no idea.","Eternal Sunshine of the Spotless Mind (2004 movie) has earned a place in moviegoers' hearts, not to mention plenty of ""best movies of the 21st-century"" lists. The mind-bending romantic tragedy with Jim Carrey and Kate Winslet is the perfect pairing of bizarre screenwriter Charlie Kaufman and whimsical French director Michel Gondry. ",
156,19 March 2022,mieriks,7, A memorable journey,"The story of this movie is both very beautiful and very sad. As a movie, it's good, but not amazing. Sometimes, it could get a little boring. Anyway, it was unusual to watch Jim Carrey as a more serious and natural person, but I think he was spot on in this one. This movie is definitely recommending!",
157,15 January 2018,blaineyuan0204,7, Jim Carrey goes sentimental,"I've long been hearing people raving about how refreshing The Eternal Sunshine of A Spotless Mind is, and how unjustifiable it is that Jim Carrey didn't receive a Oscar nom for his outstanding performance in it, so I was really excited to check this one out (after all these years!!!). And I have to say the hype is well deserved.
The Eternal Sunshine of A Spotless Mind centers around an estranged couple's decisions to erase their respective memories of each other. this movie has a very unique/surreal approach of arranging sequences, with the bulk of the plot unraveling in a dreamlike state, which is a considerable divergence away from Jim Carrey's previous slapstick efforts. We see him reflecting on his memories of Clementine (Kate Winslet) in an almost melancholy undertone. He proved yet again, after his stellar performance in The Truman Show, his acting talents, as well as The Academy's biases against comedians.
That being said, this movie is far from perfection. For me the subplot of Kristen Dunst and Tom Wilkinson could be further explored, as it accords with the theme of this movie. And the placement of the opening sequence may be a tad questionable. But who cares? at the end of the day The Eternal Sunshine of A Spotless Mind is without a doubt one of Jim Carrey's finest works and will be remembered and revered for years to come.",
158,11 August 2014,niutta-enrico,10," Eternal Sunshine of the Spotless Mind: wow, it tells us what Love is!","I don't know why I hesitated so much before watching this movie, maybe the awful Italian title ('I'll erase you if you leave me') which made it sound to me as if it were a comedy a bad one I don't know.",
159,19 August 2020,Calicodreamin,7, Chaotic good,"A chaotic movie no doubt, lots of jumping around in the timeline, but it's handled well and still manages to tell a story. The dialogue feels a bit disjointed mainly due to the story weaving in and out of reality. Though the movie itself is well acted and has beautiful cinematography. Emotionally provoking.",
160,21 December 2015,grantss,10, Insanely original and intelligent movie,Insanely original and intelligent movie.,
161,11 April 2022,kawad-14666,10, What a great story,"As my description says, what a great story. It's quite a cool sci-fi concept at the root of it that you could envisage being possible some day.",
162,4 April 2018,fanofmoststuff,10, Increadibly original and amazing!,"I like Jim Carrey. I really do. I thought he was more of a comedy man but this movie told me wrong. All of the people involved did a really good job. From Jim to Eligah Wood. 
I've never seen a movie this interesting before. I was confused at times but it was still incredibly entertaining! 
This is the type of quality that movies today are missing.",
163,20 November 2019,Wuchakk,8," Inventive drama/romance with Jim Carrey, Kate Winslet and so much more","A man (Jim Carrey) discovers that his babe (Kate Winslet) had her memory of their relationship removed via the medical procedures of an innovative company. He decides to get the surgery as well, but as the technicians (Mark Ruffalo & Elijah Wood) conduct the procedure he changes his mind! Can he escape with his memory intact and possibly save the relationship? Tom Wilkinson plays the doctor and Kirsten Dunst the secretary.",
164,29 May 2021,enricoshapka,10, Jim Carrey's masterpiece,"Was expecting a funny movie like most of the other ones but this one is interesting. The story of 2 that meet each other and have some difficulties. Half of the time you can't tell if it's reality or dreaming. The story gets really hard to understand at the end so I would watch, and do some research. One of the best romantic dramas. (Also shame on the Italian title translation)",
165,9 January 2005,owlglass,5, Unfulfilled promises,"The premise is intriguing. Girl gets tired of a declining relationship and has all memory of boyfriend erased. Boyfriend finds out and decides he can't live with that: gets himself erased as well. In the middle of the procedure, which he experiences as a kind of dream, he becomes lucid, realizes what's going on and decides he doesn't want this to happen. But it's too late; despite all his efforts his memory is erased. Fate in the shape of an accidental post- erasure meeting and the other actions of other characters involved twists the plot around and brings them together again.",
166,27 July 2019,gamerz-18042,10, Masterpiece! Creative genius!,"The writing, acting, premise and soundtrack make this one of the best movies I've ever seen.",
167,25 June 2020,aaronstpwilson,10, A True Masterpiece!,"To truly understand and appreciate this movie, you have to first understand the quote from which the title of the film originates. The film's essence is perfectly encapsulated by one of the quotes stated during its third act: ""How happy is the blameless vestal's lot! The world forgetting, by the world forgot. Eternal sunshine of the spotless mind! Each pray'r accepted, and each wish resign'd."" Now before dissecting the quote, it is important to keep in mind that the film employs a circular narrative. That is, rather than providing a traditional resolution/conclusion that ties together the film's ending, it provides closure by returning to the opening material. This also ties in with the word ""eternal"" in both the film's title and the quote, being that the plot exists in a loop. In simple terms, the quote alludes to blissful ignorance. The ""blameless"" vestal referenced in the quote represents someone who is set apart from that which is blemished or tainted with pain or grief; they are innocent, free from the harsh realities of their choices. Both Joel and Clementine represent blameless vestals, as they both underwent the procedure to ""erase"" their memories of each other due to the pain caused by their relationship. Their memories being erased symbolizes a sort of cleansing, which turns them into ""blameless"" vestals. Moreover, the mind is most fulfilled in what is spotless, new, and exciting. That's why the beginning of a relationship often feels the best, as there is minimum baggage between the two partners. Each person is excited about what lies ahead in the relationship, as there only appears to be blue skies and sunshine ahead. Screenwriter Charlie Kaufman then attempts to convey (which he successfully does) that eternal sunshine (eternal happiness) can only be found in those with a spotless mind (a mind free from emotional turbulence and free from feelings of unhappiness). This is depicted in the final scene of the film which shows both Joel and Clementine playing around on the beach where they first meet, accompanied by a white (spotless) backdrop. This scene does an amazing job of displaying the circular narrative I mentioned the film employs. As they run along the beach (in the final scene), the scene cuts 3 times with them starting from the same position they did before, implying that they continue to undergo the procedure over and over again. Kaufman is informing the viewers that in order to maintain or relive eternal happiness (which we all desire), one must always be of a spotless mind (something we can never achieve). By showing us the circular nature of Joel and Clementine's relationship by the film's end, Kaufman is indirectly encouraging us to either let go or continue with our relationships, which includes both pain and happiness. Through their experiences, Kaufman also informs us about the importance of acceptance. Halfway through Joel's procedure, he begs to keep a few precious memories of Clementine. He is then reminded by Dr. Howard that he cannot have them and to remember the agreement he made for all memories of her to be removed. This scene is crucial. Many of us in our relationships would love if we could erase all the negative aspects and keep all the positive and beautiful ones. Kaufman reminds us, however, that we cannot have our cake and eat it too. We have to learn to either accept all that comes with our partners/relationships or be willing to let them/it go. Therefore, we should avoid seeking eternal sunshine, as it exists solely outside of reality. Instead, we should strive to look forward to and enjoy the various seasons each of our relationships bring!",
168,29 July 2006,vizli,1, I wish I could erase this movie from my mind,"It appears that Charlie Kaufman is a one trick pony. While he poses an intriguing concept, he does nothing of value with it. For some reason, the ""ardent"" movie denizens who frequent this site were mesmerized by this stunt, much in the same way that they uniformly loved the sequence stunt employed in ""Mememto"".",
169,11 June 2007,mcsheehey,10," An ""Eternally"" Smart Film","""Eternal Sunshine"" is one of the rare films that actually overcomes its flaws completely and makes itself into a great film without dishing everything out to the audience. There's no real format to the film. It jumps from place to place, often confusing the viewer for a moment, but creating a unique and rewarding experience.",
170,16 October 2019,balajeffhardy,10, Journey of love,"This movie shows how painful it will be ,when you try to forget the love of your life ,and whatever happens love always finds la a way to get back to you..",
171,28 November 2004,andre2999,1, I can't understand how someone can like this movie.,POSSIBLE SPOILERS AHEAD,
172,30 December 2018,sdcrenovations,6, Over rated,"Grossly over rated.
Cool story . But just seemed flat to me.",
173,2 February 2022,amirhoseinahg,8, Eternal Sunshine of the Spotless Mind,"The first time I saw this film, I realized that it is not without reason that this film has earned the title of the most thought-provoking film of 2004! Join me in this post to review the movie Eternal Shine of a Pure Mind ...
The Eternal Shine of a Pure Mind was generally a successful film, both critically and at the box office, and has a good track record. You will not regret watching it.",
174,2 June 2009,tjsdshpnd,9, Sci-Fi Flick with its heart in place,"This particular movie can be described as a sci-fi flick which has it's heart in it's place. A sci-fi movie which does not compromise on the emotional quotient of the movie and makes the audience emotionally attached to the characters. This movie is about Jim Carrey and Kate Winslet who decide to erase the memory of each other from their mind so that they can be live a new improved life. The character played by Kate has finished the process of memory erasing and now Jim's character is about to do so. But during this process of step-by-step memory removal, Jim's character gets to love Kate's character all over again in his mind and wants to stop this process immediately. But as destiny would do, both of them with absolutely no idea about their past, meet again and begin to like each other once more .",
175,5 February 2022,MoviesMaster01,8, worthit to watch-,"Pretty nice and decent movie. I really liked it in 2nd act. Feeling of losing memories you spent with someone you wanted to live for your whole life is an extremely scary concept. You get reminded of things you never said, you never felt but when you hear it, it feels you've dived right into the state of De ja vu. I really liked how the movie explored the psychological side of Joel and how heartbreaking it was when he was trying his best to don't look clamen from her memories. It was pretty sad and shattering. This movie might not be everyone's cup of tea but it sends a beautiful message in the end that you should watch the movie to understand.",
176,3 May 2005,210west,4," One silly little idea, done to death","Talk about running an idea into the ground! This film takes one somewhat trite sci-fi idea spawned during the pulp era -- a helmet-like machine that can be fitted over the head to erase selected memories -- and lets us watch it work on two quirky, unhappy lovers... and that's about it. Way too much of the movie involves the flashily filmed fragmentary memories, dreams, half-memories, fantasies, etc. etc. experienced by the Jim Carrey character as he undergoes this improbable procedure (which proves the excuse for a number of special effects). Watching such fragments, on and on, is about as tedious as listening to someone recount his dream. I've seen three films so far written by Charles Kaufman, and the only one I've enjoyed was ""Adaptation."" This one -- like ""Being John Malkovich"" -- began to bore and annoy me before it was halfway through.",
177,12 September 2009,petit76,9, hey doc.! help me forget !!!,"Of all Kaufman's screenplays that delve into the interior landscapes of its characters, Eternal Sunshine is the most fully formed and moving story of the bunch, a rumination on the possibilities and consequences inherent in making the process of removing unwanted memories from your consciousness as easy as going for a checkup. Kaufman here plays on our desire to forget the bad things that happen to us and what happens when we are given the power to forget those things permanently, and the conclusion he arrives at is that it ultimately creates as many - if not more - problems than it solves. At the very least, it can result in making the same mistakes again (""Those who ignore history are doomed to repeat it""); at the worst, it eliminates the possibility of our ever reconciling and coming to terms with our life experiences, the way we relate to the people who help to shape our lives and whose lives we shape through ours.Evren Buyruk",
178,26 March 2022,Ioreka,9, So beautifully told,A gorgeously told love story about a couple losing sight of each other and then struggling to find one another once more. The two leads are superb. Their portrayal of their relationship is utterly convincing. Loved it.,
179,3 June 2007,disdressed12,5," not a horrible movie,but much too methodical for my tastes","this is a hard movie to review.i mean,it has a unique premise:that it is possible to erase selected memories from your mind,so you can forget any heartache and pain.that's sort of the gist,but things don't actually work out quite that way for the characters involved. aside from the unique premise,i found the movie hard to follow and much to slow and melancholy.it's also much too methodical for my tastes.it seems to dwell too long on certain scenes or situations.the movie is also very bizarre at times.this is no summer popcorn movie.it's definitely deep.too deep for me. i guess it's sort of a lesson that there's just some things you shouldn't mess with as there may be unexpected repercussions. i found the movie on the cusp of being compelling,just enough to keep watching to the end.the acting in the movie is good.Jim Carrey and Kate Winslet play the two lead characters.the supporting cast is also strong.this movie won't make you feel uplifted,so if you're feeling down,you might want to hold off on this movie.all things considered,the most i can give ""eternal Sunshine of the Spotless Mind"" is a 5/10",
180,28 February 2011,eddiez61,9, The Most Vivid Exploitation of Cinema in the Sevice of Great Storytelling,"What's the best part of this astonishingly mesmerizing film? I'd say it's the thorough mastery of the cinematic form. It's every element is blended into a towering achievement of modern movie making, whose seamless integration of story, technique, effects, and performances is truly genius. Charlie Kaufman was already one of my all time favorite screen writers, his Being John Malkovich, Adaptation, and Human Nature had already so completely entertained me. But Michael Gondry's direction of Eternal Sunshine of the Spotless Mind (ESOTSM) has set a new lofty standard for all future celluloid captured creativity.",
181,6 March 2006,Sherazade,10, The Most Celebrated Film of 2004 and Rightfully So!,"Stellar! Kate Winslet and Jim Carrey compliment each other as Clem and Joel, a couple who have a falling out after which the former decides to go have a procedure that would erase virtually every memory of the latter from her existence. Joel (Carrey), thinking that Clem (Winslet) has undergone the procedure is stark, raving, mad at her and decides to go have the same thing done himself. The catch is that Clem didn't actually erase the memories, she was planning to until she changed her mind, but Joel doesn't know this until after the procedure has already been started on him. Things get pretty wacky, funny, and whimsical from here on in the plot. Elijah Wood, Kirsten Dunst, Mark Ruffalo and Tom Wilkinson round out the superb supporting cast! A must see if you haven't seen it. Winslet received her 4th Oscar nomination for her role as Clementine Kruzensky. This film is also a part of my DVD collection.",
182,24 May 2021,Jimmy_JimJim,8, Hopelessly Romantic,This film will resonate with everyone who has had a romantic experience. Excellent!,
183,26 February 2020,skullhead739,2, Are you guys crazy?,"I'm in absolute disbelief at all the 10/10s this is getting.. it's like the director wanted to make an abstract art piece instead of a movie, here's a honest review.",
184,17 June 2022,dstan-71445,8, Blessed Are the forgetful.,"Eternal Sunshine has as a slow start but when it begins peaking up and the revelations it , the story getting gripping and you'll slowly understand the movie's ingenuity since it's inception. Impressive performance by Jim Carrey who I've never seen in such a calm and less goofy role before.",
185,8 July 2016,the-fearless-america,10, Oh god... this movie is too strong..,ESOTSM is one of good movies made by Charlie Kaufman. I should say Kaufman is one of my favorites. The storyline idea and originality which he made was rare.,
186,4 June 2020,theforager,7, Mind Boggling :),A romantic version of Matrix with no complex Sci-Fi.,
187,13 January 2005,sol-,7, My brief review of the film,"An interesting but far too complex film, which although full of many good ideas, does not execute them well. The subject matter would best befit a short science fiction story, and indeed the content of the film is so slim that it quite noticeably outstays its welcome. Like most short stories, the film would have best been told from a first person point of view only. The film threads in the story of the operators, just not just the operated too, however. This causes the film to become distracted from the more interesting part of the tale, and as a result, it is at times quite bland. It is not that the viewer does not understand  there is just no reason to care. All that said and done, the film certainly has interesting elements, and it will keep one watching for at least three quarters of its duration. It is not really a poor film; it is above average, but I feel it could have been done a lot better.",
188,11 June 2020,u-32187,5, eternal sunshine of the spotless mind,"After watching this movie for many years, I no longer agree with the love point in it. Even if two people have more and more sweet memories together, they can't resist the irreconcilable contradictions found when reason separates. Maybe you will fall in love with this person again, but this person is still the wrong person. Even lying down to watch the stars is just a meaningless repetition.",
189,13 December 2021,zurdulla,8, Original idea,"An original and unusual plot. In general, the film is good, but the moments are boring. Good casting and good performance from Jim Carrey. It's unusual to see him in a serious role.",
190,9 July 2013,otvorigobeveke-1,10, Genius and inspiring,Emotionally withdrawn Joel Barish and dysfunctional free spirit Clementine Kruczynski strike up a relationship on a Long Island Rail Road train.,
191,4 August 2020,CatfishOpinions,9, BRILLIANT psychological romance,"This movie is amazing. I don't want to spoil anything, but if you're ready for a movie that will make you say ""whoa..."" like 10 times and leave you thinking about it for the rest of the day, l o o k n o f u r t h e r. All the actors and the different drama tied together is awesome, and the soundtrack also slaps.",
192,28 February 2021,RoBiN_SinGH211221,10, Best Sci-fi Romantic Movie I ever seen in my life,"After a fight, Joel Barish discovers that his girlfriend Clementine Kruczynski has had her memories of him erased by the New York City firm Lacuna. Heartbroken, he decides to undergo the same procedure. In preparation, he records a tape for Lacuna, recounting his memories of their volatile relationship.",
193,3 September 2015,hjbuhrkall,5," No more ""teenage stoner comedies"", please.","The idea of two peculiar and out of the ordinary persons, falling in love with each other, and then suffering a breakup that causes both of them to get the other erased from their memories: is actually not half bad.",
194,22 August 2020,meurernick,9, Bittersweet,"I really enjoyed this movie. Jim Carrey doesn't really do it for me as a serious actor most of the time, but I loved him in this role. Kate Winslet was such a fun character, she (like Joel) made me feel alive. Charlie Kaufman is an amazing writer, that mixed real life and fantasy elements. The chemistry between the main actors was on point, and the supporting cast wasn't too pushy, but wasn't so in the background you didn't pay attention to them. Kirsten Dunst was kind of an underrated character in this movie. I would've liked to see her get some sort of supporting actress nomination. Also, the score was pretty solid and underrated.",
195,26 July 2012,StephenBurg,10, Inception in Reverse,"Eternal Sunshine of the Spotless Mind is a little known science fiction movie of 2004. (I never heard of it until I watched The Simpsons episode ""Eternal Moonshine of the Simpson Mind.) In this movie, basically the movie Inception in reverse, a woman erases all her memories of her boyfriend, who decides to do the same thing. However, when deleting his memories, he feels that he's still attracted to her and tries to go back in his memory and stop his mind from being erased. The movie had a very interesting and imaginative story and it was also pretty complicated.",
196,15 May 2005,mcdougaller,1, Confusion Reigns in This Goofy Flick,"I have just dragged back from a friend's home after suffering thru this ""Eternal Monsoon of the Addlepated Cerebellum."" I feel goofy from watching it. You don't so much watch it as suffer through it. Perhaps this is the vogue nowadays to have jerky sequences signifying nothing much at all but a morass of frenetic activity pass as avant-garde film-making, but it's lost on me. I read a review by a famous Chicago reviewer who claims there's emotional involvement of the viewer with the main characters. Well, not with my friend and me. We were put off by these two sad cases - Jim Carrey a subdued and lonely, rather conservative man, and Kate Winslet as a hoyden given to obscuring her beauteous charms under flagrantly dyed hair ranging in shades of Day Glo orange to Mood Indigo Blue. What a waste of this fine actress. The only good thing I saw was the welcome tamping down of Carrey's normal ebullience to a rather more approachable and assimilable sort of male creature, albeit shot through with insecurities and given to impulses only made understandable by watching the flick through. But who wants or needs to see what happens to either of these (again let me use the adjective)GOOFY characters? Not we! I chose this film on the basis of the awards it has both been nominated for and has garnered, the crown jewel being Winslet's nomination for the Academy Award! Who nominated her for this schlock? I rather think she should put a bag over her head! Try to hide this one from her resume! What is to be happy about in a role so chaotic and obscure? I know nothing about this flighty, maddening woman, having watched this film! Who would want to hitch their wagon to Winslet in this movie? A lunatic! I would like Lacuna Corp. to erase the memory of having seen this film from my brain, even with the threat of the Lacuna employees bouncing on either side of me on my bed of tortured electrodes while they clean house and do a clean sweep of my cranium! These tormented employees seem to be full of frantic actions as well as the crazed ""heroine."" Kirsten Dunst proves she has not an ounce of fat as she hops about prior to copulation with wild-haired Mark Ruffalo and then, unsated, begins an immediate seduction of her boss, the grand suave Doctor of this mad Lacuna outfit. What a GOOFY group these people make and what a dingbat dunce-cap of a movie they inhabit! I am loony from watching it and I am going to bed now and try to sleep it off. I hope I don't have flashbacks! Oh, welcome Senility! I want no short-term memory of this wild, manic, episodic Endurance Contest to darken my dreams!",
197,25 April 2004,shoolaroon,1, Stunningly awful - one of the worst movies ever made,"Saw this last night and it is pretty nigh unwatchable.  We kept debating whether to walk out but stayed in the bleak hope that there might be one small gram of redeeming humor or insight in the entire 2 hours.  Where do I begin to dissect this abortion of a movie?  The characters that Carey and Winslett play are both visually disgusting (everyone in this movie badly needs a bath and a wardrobe that has not been acquired primarily from dumpsters), and are whiney, and utterly annoying creations.  Carey is dull, lifeless, totally uninspired and looks physically ill.  He NEEDS to go back to the comedies for which he has a true gift rather than making these dreadful ""artistic"" movies.  Winslett's character is obviously insane, and if I were a man to whom she made advances I would flee in horror.   The ""impulsiveness"" she attributes to herself would obviously be the hallmarks of several major mental illnesses in real life.  When you put these two together, the only party who could gain any advantage from the match would be a manufacturer for razor blades. The desire to erase either of these grungy losers from one's mind would be only natural and logical. The movie simply makes no sense - the ""plot"" is extremely difficult to follow as the movie jumps back and forth with no apparent logic or design.  The effect is jarring and nerve-wracking.  There is no apparent editing, which might have created the semblance of a cohesive narrative.  There is no apparent script -the characters look like they are manufacturing their assorted incoherent rantings and mumblings on the spot.  As for direction - I think the only direction this movie needed ultimately was the sign directing us to the EXIT.",
198,3 March 2019,The_Coffee_Frog,10," Metaphors, Gorgeous Cinematography and Brilliant Acting/ Writing Sore.","With ""Eternal Sunshine of the Spotless Mind"", it was made rather abundant that I would adore every seemingly insignificant cervese of this film, as even the title turned out to be a clever metaphor.",
199,13 January 2019,mamo_speed,8, love it,My favorite jim carry movie ever and a well made movie,
200,1 February 2005,DhavalVyas,1, Way too strange.,"'Eternal Sunshine of the Spotless Mind' has an unnecessarily long title and is way too strange and convoluted to take seriously. It is understandable to show a story told from a different perspective, but a filmmaker has to set limits. It makes no sense in trying to confuse the audience as much as you can. That does not make the film intelligent or original. 'Eternal Sunshine..' is too full of itself; it says, 'look how creative I am, telling this story in such an odd way. I dare you to figure it out'. Nobody will gain anything if the filmmakers are trying to make the audience look stupid. It only creates an exaggerated ego for those who do understand it. ",
201,1 November 2004,Smells_Like_Cheese,7, Did I see the same movie as everyone else did?,"I don't know, I'm not quit sure. This is on the top 100. In fact in the top 50. At 37, I was quit impressed. I have been dying to see this movie. I finally swallowed my pride and did the stupid 2 day rental at Blockbuster. Which everyone knows is stupid and not worth it to have a film for 2 days. Now, I thought that the movie was very interesting. There is a point. The acting was very good. There is another point. The editing was great. There is another point. The directing is pretty decent. There is a point. And quit another few to be named. BUT!!!... in some ways I thought this was a pretty average film. Like ""Vanilla Sky"" and ""Wicker Park"", you are confused through most of the movie. I felt also that it didn't end too well. But you could give it a shot, because obviously other people saw something in this film to give it a high rating. ",
202,13 September 2020,riskamalda,9, This masterpiece tells us about dealing with your goddam feeling and that is what i am looking from love story,"The moment when mary and howard has to deal with that same feeling again even after erasing the memory, i immediately know that clam and joel are going to meet again. Despite of what mary has sent them, at the end they know that they will stuck with each other again even though they will hate of what coming in the future. This movies is underrated.",
203,11 October 2013,berkaygok,10, This film changing a lot things,"If u wanna forget someone , You must watch this film. Cause; this film teaches you ""you don't have to forget something , you must live with that thing cause if u forget that memory you will forget good and bad memories. "" and changing a lot things.",
