Review_Date,Author,Rating,Review_Title,Review,Review_Url
271,22 January 2020,dudov-61967,10, THE GREATEST ENDING OF ALL TIME!!,This movie is so disturbing and that's why I absolutely adore it,
272,24 January 2022,alejandroalcantara_,7, Really impressive.,77/100,
273,2 June 2009,tjsdshpnd,9," Disturbing, Cold, Sinful.......","Watched a movie after a long time and what a choice for a comeback . Se7en is a shocking, disturbing, cold, sinful thriller which takes hold of the audience for the entire length of the movie. The story is about two police cops, one about to retire and one a very young new entry played by Freeman and Pitt respectively. Just before Detective Somerset (Freeman) is about to retire, a strange case of murder comes into picture which introduces the police department to a cold-blooded, patient and deranged serial killer who kills people one after the other on the basis of seven deadly sins mentioned by religion which are subjected to death of the sinner. Thus the serial killer aims at killing 7 people, one for each sin respectively. Detectives Somerset and Mills (Pitt) are given this case and they both try their different methods to uncover this mystery and catch the killer. A very unique plot, this movie is made even more thrilling by the classic direction of Fincher. This movie can be called a milestone in the suspense genre.",
274,30 April 2008,jerrylb,1, Words cannot describe the unmitigated nastiness,"I know there are many reasons to like or dislike any movie, and that most people who rate a movie 1 or 0 simply don't 'get it'. I feel a great sympathy for those who cannot find anything to praise in a film. Se7en is not an especially bad movie; it creates and maintains a particular atmosphere most of the way through; it is deliberately grungy, nasty, and brutal. The extreme lack of lighting serves a purpose - Marlon Brando in Apocalypse Now seems bathed in floodlights by comparison - and the film achieves its ends efficiently enough.",
275,19 July 2018,muons,10, A dark psyco-thriller at its best,"A veteran detective counting his days to retirement and a rookie officer hungry for success and glory team up to hunt down a serial killer who refers to seven deadly sins in his gruesome murders. There's not a specific setting for the city where the drama unfolds except that it's a metropol area. The movie is perfect in directing, editing, acting and cinematography. Dark indoor scenes and narrow gloomy alleys shot under overcast and rainy skies fit very well with the brooding theme of the movie. Despite some intensive chase scenes and violence, Seven is not an action packed movie. Although it's technically classified as a crime thriller the psychological aspects of the main characters are emphasized. Some reviewers describe it as a slow paced movie but it is not. The scenes involving character development are as captivating as those with gun fights and rooftop chases. The tempo is successfully balanced in subplots but the tension is never lost and the movie never gets boring. While horrid murder scenes aren't for fainthearted they can't be compared to cartoonish blood and gore extravaganza in Tarantino's movie caricatures. Like all other scenes, the director D. Fincher uses them in moderation to instill terror in the audience. Some reviewers' comparison of the serial killer John Doe to Hannibal Lecture is ridiculous. With his unrealistic superhuman physical strength, H. Lecture's silly cartoon character looks more funny than frightening in scenes where he bites off ears and noses in a straight jacket and finds his way out from a locked iron cage. John Doe, on the other hand, is an average person who can be easily taken down in a fistfight but his psychopathic ramblings give him a much more real and menacing look.",
276,31 January 2014,thesouthfamily2-552-707097,10," ""People will barely be able to comprehend it, but they won't be able to deny it.""","""Seven,"" a dark, grisly, horrifying and intelligent thriller, may be too disturbing for many people, I imagine, although if you can bear to watch, it you will see filmmaking of a high order. It tells the story of two detectives - one ready to retire, the other at the start of his career - and their attempts to capture a perverted serial killer who is using the Seven Deadly Sins as his scenario.",
277,15 April 2022,graceamatthews,9, Seven,"I feel as though this the first truely chilling murder mysteries i've watched, Kept me horrified and guessing, very depressing finale. Extremely well crafted movie.",
278,7 January 2022,yaniskaps,10, A perfect thriller,"This movie has everything you could want in a good thriller, including compelling characters played by fantastic actors, a riveting storyline, plenty of twists and turns in the story and a shocking conclusion. The movie also explores themes and ideas to back up its compelling narrative. Overall, Se7en is one of the greatest thrillers ever made.",
279,2 January 2015,shreekara-1995,8, old genre with the new touch,"Crime thrillers had always been the curious genre since very long time, it's mainly because of those curiosity, suspense its succeeds in forming on-screen, and even to bring out special content in such hugely used genre is truly a challenge, very strong hold of the story, with some sadist killer's weird way of homicide and along with some best mode of investigations, all this stuff makes 1995's ''sev7en'' the best.",
280,26 October 1998,Philaura,10," My favorite ""horror/suspense/thriller"" film",I was taken by the way this film used the viewer's imagination to conjure up the most horrifying images of this story without graphically displaying them on screen.  I was gripped by the suspense surrounding horrifying questions of what? and more fightening still why? Mostly I was shocked and surprised and appalled as I learned the answers and found myself agreeing with the twisted logic of the grotesque madman behind the acts. A very worthy statement made loud and clear on film without the violent acts in actual life. Kevin Spacey is superb as always.  He scared the heck out of me.,
281,24 July 2012,writerasfilmcritic,2," Sick, Twisted, and Depraved; Don't Watch This While Eating","In the first few minutes of this movie, you get a good idea of what it's going to be like. We are taken to a crime scene where a grotesquely obese ""shut-in"" has been murdered. His bloated, decaying corpse has been there for awhile, with roaches and other vermin crawling all over the place. If this grosses you out, don't expect things to get much better, for this flick is nothing if not a first class gross-out. While there are a few elements of some interest, such as the sequence where annoying and mouthy Detective Mills (Pitt) attempts to run down the serial killer, or veteran actor Morgan Freeman's downbeat interpretation of the jaded detective, the movie is otherwise sadly lacking in redeeming value. The concluding scene is just plain sick, the sort of thing we've come to expect from Kevin Spacey, whom I cannot stand.",
282,26 August 2018,jprakash-693,1," Overrated, Over-hyped, Disappointing...","Watched this film simply because i like thrillers and this movie is supposed to be one of the best ever, at least that's what ratings on IMDb show. To say that i was disappointed would be an understatement.I found it pretty boring and a below average flick. Not worth the 8.6 ratings, it has got.",
283,8 September 2022,rabeaaron,9, Excellent,Se7en is one the most unique thriller/mystery movies of all time. We follow an unlikely buddy cop duo as they search for a serial killer on the loose murdering victims based on the 7 Deadly Sins. Fincher takes more a restrictive approach by respecting the audience and only showing us what we need to see/hear while still getting his point across. The atmosphere and screenwriting are what cause this film to be set apart from other films in this genre.,
284,2 December 2021,reefosj,9, Perfectly terrifying,"Not one for watching these movies due to the stomach turning it causes me, but then I started to realise that's what makes this movie so captivating. Not all of the terrifying scenes were visual, a couple depended on your own imagination, scary to think about but it really pulled me into the film, I felt more and more horrified as the movie continued. You can expect quality art from these actors and the direction from the writing/ producer is top notch. Horrifying with a satisfying ending. Great film.",
285,1 July 2013,donuthaters12,10, Dark but a thrilling ride,Major spoilers below.....,
286,2 August 2005,xdfernx,10, Why isn't this movie more popular????,"I never understood why Seven was never given the credit it truly deserves. This movie has a total package. You get horror(in its purest form), suspense, drama and lots of action. I would rate Seven as one of my favorite horror flicks. The way the film concludes with all seven sins being committed and the way the last two unfold is magnificent writing. The sadistic style in which John Doe disposes of his victims highlights the suspense aspect perfectly. I don't know if there has been a better selected cast. Brad Pitt as the rookie, cocky detective. Morgan Freeman(one of my personal faves) as the veteran. Best of all Kevin Spacey as the macabre and very twisted John Doe. If you haven't seen this movie, rent it Tonnie.",
287,11 June 2002,biker45,2, Nauseating trash,"If the viewer enjoys reading bizarre, sensationalistic stories in The National Enquirer and watching surgical procedures on cable TV, this film might be of interest. It is not recommended for after dinner viewing unless one happens to suffer from bulimia. The fact that it has received such high viewer ratings speaks volumes about the state of society in the present day. The only redeeming feature is the performance delivered by Morgan Freeman as the veteran detective. Otherwise, it is a stomach churning gore fest in the deviant style so pervasive today. The events portrayed herein seem intended only to appeal to the very worst aspects of indecent human behavior. With films such as this setting the example, it is no surprise that our social structure is deteriorating so rapidly.",
288,26 February 2005,smithcorey,8, Good Movie! worthy of #49? No.,"My opinion: This was a terrificly written and acted film. I especially liked the ending and how Pitt dealt with the contrasting emotions, especially when he first tried to shoot Doe, how his face cringed up. The lighting was good and the editing was tight. I was especially glad to see that the director didn't jump for the opportunity to show Brad Pitt as all sexy when he didn't' need to be. However, it just doesn't seem to me that Se7en should be the #49 movie of all time as ranked by movie goers. In the top 250? Yes, sure. But #49? I think that the star cast and good story overall are having a little too much influence in the votes. I can't really put my finger on it; part of it was that the last few deaths sped up really fast, like the beauty queen, and then the fact that they only drove one hour out of the city and they were in a desert took the sparkle of the film away from me. The plot's original, I'll give it that, but when you think about it, it seems a little cliché. A guy kills people when they commit one of the 7 deadly sins. death 1....death 2....death 3.... death 4....death 5....now a little twist is death 6...then the finale is death 7...(I'm thinking of why it didn't' strike me as worthy as #49 as i go) And John Doe's 6th murder that will supposedly make people ponder it for years wasn't all that crazy...he killed someone close to Pitt's character. eh...good script. good cast. Better than stuff like ""Requiem for a Dream"", ""Kill Bill"", ""Reservior Dogs"", ""Being John Malkovich""? I don't agree. Again, it's my opinion. Maybe others would like to agree and add to why I believe it's not #49, maybe others will defend what I've said, I'd like to hear both sides. It's a good movie, nonetheless.",
289,4 July 2012,apr-407-799961,9, Great direction for a great story,"Seven is a superb suspense thriller. The movie is binding with stellar performances by all the actors. Brad Pitt in his portrayal of a detective who is impatient with his partner is perfect , so is Morgan Freeman calm and calculated and , Kevin Spacey the serial killer who thinks his killings are justified .Gwyneth Paltrow also is brilliant playing a wife full of hopes.",
290,28 December 2015,maresal-musca,9, One of the best thrillers,"One of the best thrillers I've ever seen. It's too bad that most of this genre movies aren't produced anymore during the last years. Best thrillers, in my opinion, are the ones from the '90s and early 2000. Why's that? Aren't there any good screenwriters? It's hard to find now days a good thriller that can blow you up. Most of them are at a 6 average mark or below and quite short (not so many over 1h30 min). Se7en has, almost everything that a thriller needs: action, emotion, curiosity, a good screenplay, good actors, unpredictable end and it is not a short movie. We have here a young Brad Pitt, that plays very well, a mid age Morgan Freeman as his mentor and a ""sick"" Kevin Spacey (in a good way, of course).",
291,21 June 2015,richuk-98954,8," Se7en - A great story, but very violent.","A good film, with a good plot. It is about a serial killer killing people using the seven deadly sins. The first scene is set in a dark, dank apartment. The murder being an overweight guy, who was tortured. All the victims are tortured by this serial killer. The two detectives try and get in the mind of the killer to track him down. At one point they nearly catch him, but the killer escapes. I won't give too many spoilers, but the ending is rather shocking. It doesn't have a happy ending and the film is extremely violent throughout. It is for people with a strong stomach and who don't mind violence. I thought the story was good though, which is why I gave it 8 stars.",
292,20 February 2022,brunoldbarreto,6," Great fim, but...",Undeniably a good movie with a clever plot and a that kind of ending that completes the circle. The mystery/crime part of it is flawless. I just missed a bit more of character development from all 3 main characters and also more for the relationship between the two cops.,
293,1 February 2021,victor-esanu,10, Masterpiece,"If you love cinema, you HAVE to watch this, I just can't say why, cause if I start, I know, I won't stop and there will be a lot of spoilers, and nobody wants that.
Watch it",
294,28 December 2015,andrewvus,10," Definitely worth a movie cinema - worthy, offered to a competent, but still with good actors.","Gluttony, greed, sloth, wrath, pride, lust, envy: in other words, all known mortal sins. They became the basis for the movie ""Seven"".",
295,21 January 2002,Lumpenprole,7, genre film with some style,"I thought this movie was a pretty remarkable exercise in style and an incredibly controlled performance by Morgan Freeman.  Most of it is kinda cliched  the retiring cop breaks-in a rookie (by-the-book vs. the loose cannon working on a hunch), the clever serial killer, the soulless city, the standard noir ending where the searcher realizes that he is what he's been searching for and so on. The art direction is wonderful, with a real attention to detail. The movie makes for riveting viewing the first time around.  I find myself skipping chapters though when I try to watch it again.",
296,25 September 2020,suryanmukul,8, powerful yet simple,Se7en - 1995,
297,15 May 2015,lauratkacser,9, One of David Fincher's best films,I watched on the recommendation. I am glad I knew as little as possible about the movie before watching it. ,
298,25 June 2022,A4MS,10, Vividly murder,"While we are talking about the legendary final scene, each crime scene is worthy of special mention. The realistic and fearless world is shown as vividly as if you were there. The director, David Fincher's extraordinary passion can be felt.",
299,19 June 2020,killercharm,2, Blech,What an awful contrived bunch of crimes. There's nothing so irksome as overblown crime scenes with a message. Especially when you can see it would take the killer years to set up these ridiculous crimes. Kevin Spacey is nowhere fast. That last scene that is supposed to be so overwhelming was telegraphed so that by the time it was FINALLY revealed it was yesterday's news.,
300,12 December 2019,scarlettimogen,10, Beat film I've ever seen,An absolute masterpiece.....simple as that.......absolutely the best film I've ever seen,
301,28 September 2009,wes-connors,8, Paradise Lost,"Two detectives, retiring veteran Morgan Freeman (as William Somerset) and hotshot rookie Brad Pitt (as David Mills), team up to trail a serial killer chalking up victims as an homage to the ""Seven Deadly Sins"" - ""Gluttony"", ""Greed"", ""Sloth"", ""Lust"", ""Pride"", ""Envy"", and ""Wrath"". Don't read anything more about this film; I didn't, and still had it figured out during the final road trip. That it's fairly predictable, and presents two ""stock"" characters, doesn't mean ""Seven"" (""SE7EN"" if you use all caps) is a bad trip.",
302,2 May 2021,safenoe,9, We need to talk about Kevin,"I saw Se7en soon after it was released, and in some ways set the path for 8MM four years later. Rain pervades this flim until the climatic end where Kevin Spacey gives the performance of his life. Incidentally, Australian actor Nicholas Hope (Bad Boy Bubby) came close to getting Kevin's role.",
303,8 December 2021,jandrfilms,10, Great Suspense Movie,"Love the suspense in this movie, the storyline was taken out of the concept of the Bible, the Seven Sins. And Morgan Freedman and then the younger Brad Pitt takes on a case that lands in their lap by accident. Trying to solve the murders of seven people based off of what the Killer thought was sinful to others. Having the guy sitting at the table making him eat until he just died of gluttony. And the darkness of the movie, loved it. And the ending, never would have seen that one coming. I would give out the ending, but I don't want to ruin the ending for those who hasn't seen the movie yet.",
304,23 August 2011,robotradiohead,1, Annoying,"I'm surprised this film is even listed in the top 250 and that it got this much praise. It really wasn't that good a movie. I liked the concept and I love Morgan Freeman, but this movie just blew it.",
305,12 April 2020,ThisIsWhyImScott,1, Serial Killer of the Week,The serial killer -- a religious fundamentalist who chooses his victims based on the seven deadly sins -- kills a pregnant woman not because of a sin that she committed but because of a sin that he committed. Then he lets the victim who represents wrath live. It is so out of character.,
306,5 May 2021,blndbahaden,10, One of the best movies ever!!!,"Se7en is unsettling , scary , gory , and unusual if you watch the movie you will know what i mean by saying unusual. It doesn't follow the thriller movie standards and does things in its own way and that's one of the reasons this is such a great movie. The characters are amazing and the villain is exceptional and the directing is phenomenal. Se7en is one of the best of movies of all time and its genre if not the best thriller I have seen. I highly recommend this movie.",
307,17 May 2020,m-burakyuksel-564-438070,10, A Film Beyond the Age,"When I first saw the movie, I was too young to understand the movie. Many years later, I re-watched the film. It's really a much better production than any other film that's been made in those years. Morgan Freeman once again plays an old retired citizen. Ever since I was born, he's always been old.",
308,3 August 2020,aarongnr,5, Never been so disappointed by an acclaimed movie,That was one of the most boring and predictable movies I've ever seen.,
309,30 July 2021,Lejink,8, Seventh Hell,"David Fincher's searing, cop v serial killer thriller ushered in a slew of movies with themed killers and their grisly doings, variations on which are still being produced today. The original is undoubtedly the best however, helped by the imaginative plotting, fine lead acting and most of all taut direction here, as the John Doe killer, the now-disgraced Kevin Spacey, works his way through the seven deadly sins, inveigling into his nefarious plans the two detectives on his trail, leading to a fittingly shocking and heart-pounding climax.",
310,23 September 2015,maxhammer,9," A short review of the classic ""Se7en""","Se7en is a true classic. Upon release people already knew that this movie was going to be a classic and would be seen for decades to come. With the two Oscar-winning actors Morgan freeman as detective Someset and Brad Pitt as detective Mills in the lead this movie provides a energetic and true acting. Se7en is about a reckless serial killer killing ""innocent"" people related to the seven deadly sins of Christianity. Detective Somerset and Mills are put to on the case, but they're soon to know that the serial killer has a plan for them both. This movie is without a doubt a cult classic film. Because of its unique camera angels and editing as well as its quite absurd ending. It does make you think about the lifestyle that we are living in. Therefore i give this movie a solid 9/10!",
311,18 January 1999,leviticus18_32@hotmail.com,1, Bunch of a***.,"I can't believe so many people like this over-rated drivel. Just think about it for a moment. The junky still being alive and moving - saw that coming years in advance. The wife being in the film just to be killed - saw that coming. Let's be honest, her character was so thin, why else would she be in the film. The wife is pregnant. The nutter has loads of jars in his apartment... a foetus would have fitted nicely in a jar, and made so much more sense.",
312,3 June 2007,disdressed12,10, Enter the mind of a serial killer,"warning:if you choose to watch this movie,know that you will enter on a dark and twisted journey.David Fincher directs this film,which concerns a serial killer who executes people,using the seven deadly sins as justification.though there are some horrific and graphic images here,there real genius of this movie is it's implied horror.this movie will leave you with an impact long after the end credits have rolled.David Fincher directs this intense psychological suspense thriller.Morgan Freeman and Brad Pitt play two detectives on the trail of the killer.Freeman plays veteran Detective Lt. William Somerset,on the verge of retirement,after this case.Pitt plays rookie detective Detective David Mills.Kevin Spacey also stars in a powerful performance that is mesmerizing.this is one of the best movies of this genre i have seen so far.if you are not affected by this movie,i'd be surprised.for me,Se7en is easily a 10/10",
313,2 March 2022,nscoby93,9," ""What's in the box? What's in the box?""","One of the best damn crime thrillers I've ever seen in my life. Dark, gory, and disturbing makes it one of those films that stick with you long after the credits roll.",
314,4 June 2022,akshatmahajan,2, Full of boredom,"I don't know what people liked in this movie but this one was full of boredom. Movie only had some suspense and thrill, that also shown in boring way. The pacing was so bad that I had to stop the movie more than once. Overall, it was not a good experience for me.",
315,7 December 2018,nogodnomasters,10, I'M NOT SPECIAL,"I have seen this film mentioned multiple times in other movies, I decided I needed to view this film so I can catch innuendos in others.",
316,28 July 2021,jack_o_hasanov_imdb,10, The atmosphere . . .,I loved when i first time watch. The atmosphere of the film just perfect and mysterious.,
317,19 February 2021,dylanwhaley,10, One of the greatest scripts ever written,"The direction and acting is great as well. Its one of the darkest, bleakest and most nihilistic films ever made. The twist ending is amazing and the ending quote sums up the tone of the film perfectly. Its simply one of the greatest movies ever.",
318,3 June 1999,Movieman-133,3, This movie is horrible!,"What can I say.  The movie was soooo dark,  so depressing that I just wanted to turn it off and throw it in the trash.  Thank goodness I only rented this.  I continuously wanted for something good,  something exciting and It was just words and a picture of a dead man with police wandering around.  The movie was sooo bad that it made my other rental film Urban Legend look like an exciting horror classic---and that was only an OK film. Seven is a horrible experience,   little gore,   little action,  mild absurdities,   basically a very gloomy unentertaining tone.  Even Gweneth Paltrow was stupid and frankly had--no interesting lines and they didn't even show the way she looked at the end--so upsetting.  Just like the Baby with Rosemary's baby,   the director denied a crucial element,  it is just that unlike Rosemary's Baby,  I didn't care an inch about the way Seven looked at that point. Thrillers like Fatal Attraction,  The Hand That Rocks the Cradle,  and The Tie That Binds are movies that at least have an entertaining and lighter deranged glow.  Seven is just dark,  boring,  and so uninvolving.  The actors good but the story stunk.",
319,21 September 2016,heatsilver,10, Man vs. Society,"Rarely does a thriller murder film draw in the audience from start to end without presenting predictable foreshadowing. From the opening credits leaving out Kevin Spacey's name to the consistent ""one step behind the killer"" storyline, Se7en accomplishes a dramatic theme of leaving the audience in a dynamic naïve state through the eyes of Mills and Somerset. Although the acting was emotionally and physically precise, it was the cinematography and lighting that generated the dreary setting and interactions throughout the film, often evoking the appropriately timed tension and emotion. Presented beyond the surface, however, Se7en calls upon a society accusation through the thread of Dante's ""Seven Deadly Sins."" Se7en indirectly advocates that society, as a whole, is migrating towards an inevitable abyss filled with specialization in many of these deadly sins. Even though humans may be ignorant to this path, it continues to occur all around us until we become dragged into it, just like Mills in the ending. The only individual within Se7en that posed a dichotomous relation was Somerset; as he continued to logically view the world in awe of the irrevocability. Somerset and Doe both saw the world in this 3rd person perspective, but their actions represented their individual commitment to the change of society. Doe was willing to take action in an upsetting demonstration, but Somerset continually wanted to escape the world in a hopeless fashion. Therefore, Se7en displays multiple protagonists and antagonists throughout the movie. On the surface, Mills and Somerset are the protagonists trying to stop the killer, John Doe, who is the antagonist. Indirectly being argued, however, is that Doe and Somerset are the protagonists with opposing plans towards the change in societal nature (being represented as the antagonist through the seven deadly sins characters including Mills). That is why I give Se7en a 10/10 for its ability to draw in the audience through cinematography, lighting, plot, and controversial character dynamic throughout the entire film.",
320,8 July 2005,rat_salad,9," Methodical, Calculated, Brilliant",This story takes you where it wants you to go. ,
321,20 October 2021,mortenjp-07072,10, They don't make movies like this anymore,"The entire experience from cinematography to plot development and attention to detail is 10/10. Usually, I'm quite critical when it comes to movies, but I can't find any flaws in this one. Imagine if modern day Hollywood and the modern day audience were less interested in ""safe"" blockbusters and superheroes and more interested in deep themes and character building...
The acting is superb as well.",
322,11 January 2004,hooflethroid,10, One of the finest films ever made...,"I first saw this movie when I first visited America, I knew nothing about this film (as it had just opened) so I paid my money and gave the film a chance. It simply blew me away. The ending is just unbelievable. The performances are fantastic, the direction and art design are exceptional and Kevin Spacey (my fave actor) popping up towards the end was the icing on the cake. Plus every time I watch the film now it reminds me of being in America... it's my favourite movie, for so many reasons. :)",
323,14 March 2013,Alemme01,10, A disturbing masterpiece,"This movie effected me emotionally more than any other movie I can think of. (Except maybe for One Flew Over The Cuckoo's Nest, for different reasons.) Basically, it's about a young cop and an old cop who's about to retire, who investigate a serial killer whose murders are based off of the seven deadly sins.",
324,19 July 2021,adamjohns-42575,2, Extreme Deal Or No Deal!,"I probably haven't watched this film since it came out on VHS (Yep, that long ago). I thought that I'd better watch it again before I added it to my films list as I really couldn't remember all that much about it. And that is probably because apart from the very end it's quite a forgettable film.",
325,30 April 2023,annapoornaramesh,10, You definitely won't regret watching this,It's Friday night u are scrolling through internet unable to decide what to watch but you are scared cause the last time u decided to watch something it turned out to be crap but now u have you stumbled upon this jaw-dropping masterpiece directed by David Fincher but u don't know how good this movie is yet but don't you worry I would definitely recommend this movie to you cause I don't want your precious weekend to go to waste .,
326,11 June 2022,MatrixicalAsteroid,10," Beautiful, terrifying, heart stopping, masterpiece","Se7en is one of a kind type of movie which is very rare and hard to find nowadays. Its a extremely well made murder mystery movie with a haunting but fascinating story. Its very unique too which makes it stand out from most murder mystery movies. Everyone's acting in this movie is wonderful, especially Kevin Spacey, who really nails the part of being a psychopath who wants to open the world to its true colors. Overall, an absolute must watch for anybody.",
327,13 February 2006,james_norman1981,10, Better than Fight Club...!,"Now don't get me wrong, I love Fight Club and will write a very positive review of that movie sometime soon. However, to me, Se7en will forever be the superior film.",
328,3 April 2017,ChristopherVaughan94,10," Excellent Movie, Superb Storytelling","Se7en takes the viewer on a journey with two detectives as they attempt to end the string of murders being perpetrated by a psychopath. This is easily one of my favorite movies, the story line is great, the characters develop very well, the relationships between different characters change, and there is a satisfying twist. I find myself on the edge of my seat each time.",
329,22 July 2013,Sonic_Ocean,10, Se7en is a beautiful film and worth watching. I agree with both parts.,"Getting into the film noir genre was probably one of the best things I've done for myself as a person who loves film. Deep, moody stories all the while being stylish and evoking a despondent atmosphere are definitely my type of movies. Movies that ask important questions of us dealing with our humanity or depicting the ugliest parts of the human psyche that is disturbingly relevant to our modern society shows that movies are more than just mere entertainment. This is everything that makes Se7en a great movie, in my opinion.",
330,28 August 2019,sauravjoshi85,10, Se7en is a lesson for every director who inspires to make a thriller movie!!,"Se7ev is a crime thriller movie starring Morgan Freeman, Brad Pitt, Gwyneth Paltrow and Kevin Spacey in pivotal roles. The movie is directed by David Fincher.",
331,25 July 2012,gwnightscream,7," ""Good Crime Thriller!""","Morgan Freeman, Brad Pitt, Gwyneth Paltrow and Kevin Spacey star in this 1995 crime thriller. William Somerset (Freeman) is a veteran detective who is about to retire. He gets one last case that involves a crazed, serial killer who uses the seven deadly sins to murder his victims. He works with rookie detective, David Mills (Pitt) on the investigation and William decides to stay longer until he's solves it. Paltrow plays David's wife, Tracy and Spacey plays the mysterious killer who calls himself, John Doe. This is a good film, Morgan and Brad are great together and Howard Shore's score is great as usual. I recommend this.",
332,23 April 2010,insomniac_rod,10, Outstanding example of rebellion against Hollywood!,"""Se7en"" is by far the second best serial killer movie ever made in my opinion. The first being the multi acclaimed ""Silence of the Lambs"" and the third being ""Henry: Portrait of a Serial Killer"".",
333,8 November 2006,owen_twistfield,7, Why is it raining when the sun shines?(a story about contrived elements),"Introduction Eleven years after it's release I finally got around to seeing se7en. The movie started of well. The characters are believable, the story is intriguing and thought provoking. But then I wonder. ",
334,14 January 2020,GiraffeDoor,8, It may not be the Snow White Reboot I wanted but I wasn't disappointed.,"This movie lives up to the hype. With a great concept and a unique tone, the oppressive ethos of the inner city is our backdrop for two rich but contrastive characters on the hunt for a particularly creative species of evil, one that is itself on a crusade against human vice.",
335,30 December 2003,FiendishDramaturgy,8," Moody, atmospheric action/thriller","Very good thriller, in spite of Gwyneth Paltrow's involvement.",
336,22 August 2020,lukeb-16082,9, Incredible.,"An absolutely fantastic film. Fantastic acting from Pitt and spacey. Although was slightly slower at the start you do get sucked into the story and the atmosphere, one of those times you realise 2+ hours has flew by, you get completely gripped to the thrilling story.",
337,14 June 2021,joiningjt,10, Some films are a easy NO brainer solid 10!! Thrillers dont get better than this!!,"Nothing to add to this film I've seen it so many times yet my heart pounds when the ending is unfolding. Absolutely perfect casting absolutely perfectly directed, absolutely perfect script, absolutely in top 5 thrillers of all time, need I say more?? This is a film that needs no review, it's just a film that deserves praise and the definition of "" WORK OF ART""",
338,8 April 2001,il primo,1, The McDonald's of Horror Films,"Wow. There are a lot of bad films out there, but even with the worst of the worst there is some redeeming quality, like that neato big wave in the Perfect Storm. But Se7en? The acting is flat (Brad Pitt's opening lines seem like they're coming from someone acting for the first time, his moaning at the end, when he gets his special gift, just seemed pathetic); the script is not at all inventive and unsuccessfully covered up by hyperbolic special effects and redundant gore. The ""twist"" at the end is hardly disturbing because the writer/ director have been shoving gimmicky horror effects down the our throats for the entire movie. ",
339,17 May 2007,MaxBorg89,10," One of the scariest, nastiest thrillers ever filmed - makes The Silence of the Lambs look like a children's movie!","1991: Jonathan Demme's The Silence of the Lambs shocks the world, gets almost unanimous praise from critics and audiences alike, and wins five Oscars, proving serial killer flicks can be more than just a sub-category of the thriller/horror genre. 1995: David Fincher, still scarred by the mixed reactions to his first film, the underrated Alien 3, unleashes Se7en. The latter wins no Academy Awards, but people are so impressed/disgusted/terrified by the ferocity and bleakness of Fincher's vision it actually manages to make Demme's work seem rather tame. So uncompromising it is occasionally hard to watch, Se7en paints a disturbing portrait of madness no other film has been able to match.",
340,8 April 2016,dnarayan,9, Meaningful serial killer movie,"one of the best film about serial killer... Meaningful movie,Although the story isn't original, it's powerfully directed by David Fincher, The investigation and the clues that lead to the murderer are well thought out and continually provocative. As a narrative, the film is quite involving.The Morgan Freeman gives another of his superbly understated performances. Decent film making, universal subject, overall good performance, David Fincher is at the top of his form with Seven, one of the darkest, creepiest, and most brilliant serial killer pictures in American film history, far more interesting, handles the violence with sensitivity, announcing its obscenity in spoken analyses and briefly glimpsed post Morten shots, but never showing the murderous acts themselves.",
341,1 April 2022,michellekendi,8, Intrigued,The detail in Communication is awesome.,
342,10 August 2008,nathanielman7,1, Amazing yet Awful,"To be quite honest, i don't know what to give this movie. seldom has there been a movie i wished i could unwatch, and this is one. but never has there been a movie i wish i hadn't seen because of the degree of truth in it.",
343,16 November 2006,Jonny_Numb,9, Could very well be the best serial-killer film ever made,"Some cinephiles give praise at the altar of Hitchock; others worship Kubrick or Scorsese. Personally, I'm a David Fincher fan, and see him picking up where they left off. Easily one of the most distinctive and talented young directors to come out of the 1990s, he still remains something of a 'cult' filmmaker, in spite of the $100-million box office take of ""Seven,"" possibly the best, most intelligent serial-killer thriller ever unleashed on unassuming film patrons.",
344,13 November 2019,bowwowwowyippy,10, The best,"KS's bad history aside, he did an amazing performance alongside Brad Pitt and Morgan Freeman. It'll take you breath away -- this film!",
345,18 February 2006,nycritic,10, Angel of Death Forgive Us,"If it weren't for Grand Guignol and Italian Giallo there wouldn't be a Jonathan Harris or a SILENCE OF THE LAMBS. If SILENCE OP THE LAMBS had not reached the theaters, there would be no SE7EN. SE7EN in itself is a step-up from its predecessor in art-directed crime thrillers that seems to not only present the madness within society as much as thrive in its murky waters.",
346,18 December 2006,moviewizguy,7, A Very Good Thriller!,"This very good film is about Detective David Mills, a new detective, and and his partner, Detective Lt. William Somerset, who is about to retire, working on a case of a serial killer using the seven deadly sins for his motive.",
347,1 February 2021,eva3si0n,10, Great thriller from Fincher,"Great thriller from Fincher. One of Fincher's best works and the best Kevin Spacey role in his career. A superbly filed plot, with an excellent main antagonist. One of the best thrillers in which the level of suspense is kept at a fantastic level.",
348,9 April 2006,pzjg1,5, #42 of all time? Not a chance.,I had been waiting a long time to see this movie and I finally had the chance. #42 all time? 8.4 on IMDb? Man it must be GREAT.,
349,20 October 2020,benjamincepeda,9, What a film!,"This is a good film. Good history, good actors, good everything. Morgan Freeman's performance is good, but Brad Pitt's performance is excellent. It is his best performance. The film is incredible, you want to know what is happening everytime. One of the best films I have ever seen.",
